ID,Category,Name,Address,City,State,Zipcode,Rating,Latitude,Longitude
a1KXovXPdeDurOrER4ST6A,japanese,Akaihana Sushi & Grill,"8041 N Black Canyon Hwy, Ste 112",Phoenix,AZ,85021,4,33.5544667,-112.1110064
aKpFO1C0-1MlirhCffUt-w,mexican,Menuderia Guanajuato,2709 E McDowell Rd,Phoenix,AZ,85008,4.5,33.4654974,-112.0232556
xhCiQt_-pMp1nKDXZ7n7BQ,italian,Lambretta Pizzeria & Wine Bar,89 Roncesvalles Avenue,Toronto,ON,M6R 2K6,3.5,43.64165965,-79.44713056
3vs6rARRBm-O99y4bryilw,japanese,Ichiriki Japanese Restaurant,120 Bloor Street E,Toronto,ON,M4W 1B7,3.5,43.67096008,-79.38384145
9v2vZnJa2TvvG3-Sx3F4GA,japanese,Inochi Express,7381 Boulevard St-Laurent,Montréal,QC,H2R 1N7,3.5,45.5358982,-73.6205693
oq3_SSdu6ivLRjlZ4utOVg,mexican,La Carreta de Lily,2902 W Van Buren St,Phoenix,AZ,85009,3.5,33.452238,-112.122193
bH7XKWeGeNL5UrBaTtvrtQ,mexican,Maskadores Taco,"4015 E Bell Rd, Ste 124",Phoenix,AZ,85032,4.5,33.6401069,-111.9951461
409qhf4RF0rlxcuaM576Qg,mexican,El Pollo Loco,5260 S Ft Apache,Las Vegas,NV,89148,2.5,36.09409995,-115.296839
7LIxuMlLsQp_znezKPBRaA,italian,La Prima Donna,"7704 E Doubletree Ranch Rd, Ste 105",Scottsdale,AZ,85258,3,33.5652459,-111.9152163
v1po8i9MdguA5-nJNbrHNA,greek,OPA! of Greece Westhills,141A Stewart Green SW,Calgary,AB,T3H,4,51.0170681,-114.1690425
COfzp0tze_F8N13zn40zzg,indian,Bombay Mahal Thali,1629 Rue Sainte-Catherine O,Montréal,QC,H3H 1L8,3.5,45.4945119,-73.5784807
111d13yLgIdqvpZekgVnbQ,italian,Pallucci,523 Mount Pleasant Road,Toronto,ON,M4S 2M4,3,43.7021058,-79.3874711
OD09pm-MzynigAvD5KoGPA,mexican,Maskadores Taco Shop,818 W Broadway Rd,Tempe,AZ,85282,4.5,33.407829,-111.9508984
k2iXZr6uDCbuBisihm-ftg,chinese,Rice Box,3121 Rue Hochelaga,Montréal,QC,H1W 1G3,4.5,45.541954,-73.5544492
fXzMs__3HjTYwKPMAb4jYA,thai,Tom Yum Thai Restaurant,3510 E Bell Rd,Phoenix,AZ,85032,4,33.6413456,-112.0067901
RdK6dhy4lOb2taNp-WrHjQ,japanese,El Mesquite Cocina Mexicana,"26 E Baseline Rd, Ste 120",Phoenix,AZ,85042,4,33.37882223,-112.0716812
RdK6dhy4lOb2taNp-WrHjQ,chinese,El Mesquite Cocina Mexicana,"26 E Baseline Rd, Ste 120",Phoenix,AZ,85042,4,33.37882223,-112.0716812
RdK6dhy4lOb2taNp-WrHjQ,mexican,El Mesquite Cocina Mexicana,"26 E Baseline Rd, Ste 120",Phoenix,AZ,85042,4,33.37882223,-112.0716812
RdK6dhy4lOb2taNp-WrHjQ,thai,El Mesquite Cocina Mexicana,"26 E Baseline Rd, Ste 120",Phoenix,AZ,85042,4,33.37882223,-112.0716812
ID5wWJ9C7G0hfbQilvlfxA,mexican,La Comida,100 S 6th St,Las Vegas,NV,89101,3.5,36.168522,-115.139842
hpqC9SExjPv8wkveH0lTRQ,latin american,La Pasiva,896 Avenue Wilson,North York,ON,M3K 1E7,4.5,43.7304903,-79.4690921
j1QfFrTE22PAak7rzD8OoQ,chinese,Sweet Culture,8392 Kennedy Road,Markham,ON,L3R 0W4,3.5,43.86123,-79.3049625
yUesMYn32Y4BKa1KXXuoyA,latin american,Delicias Colombianas,212 N Polk St,Pineville,NC,28134,4,35.087317,-80.886317
GtRFZornDaDFpp1DwOgN4Q,lebanese,Altaïb,2002 Rue Mackay,Montréal,QC,H3G 2J1,3,45.4965332,-73.5791187
GtRFZornDaDFpp1DwOgN4Q,middle eastern,Altaïb,2002 Rue Mackay,Montréal,QC,H3G 2J1,3,45.4965332,-73.5791187
6iqN2D0Dp_9_i-GD2l2s2Q,chinese,Golden Palace,3206 Union Rd,Gastonia,NC,28056,4,35.209235,-81.163894
bnfki4LDbHBzZdL5BoLDDw,vietnamese,Phó Lyn,"150 Crowfoot Crescent NW, Suite 311",Calgary,AB,T3G 3N7,4,51.1270899,-114.1957809
Rb2s2-2kIvbPXnPEuM_OBg,caribbean,Kahunaville Island Restaurant,3300 Las Vegas Blvd S,Las Vegas,NV,89109,3,36.1245859,-115.1716132
HLpAu5XT-jdR4Gxqe3Al9w,french,Galla Winehouse and Bistro,529 17 Avenue SW,Calgary,AB,T2S 0A9,3,51.0378232,-114.137413
Zl6csaZ5HBka3SKBphHXrQ,french,Midi Bistro,168 McCaul Street,Toronto,ON,M5T 1W4,3.5,43.6558282,-79.3922846
QCCVxVRt1amqv0AaEWSKkg,italian,Esther's Kitchen,1130 S Casino Center Blvd,Las Vegas,NV,89104,4.5,36.157522,-115.152852
WBxR9IC6E9-4szNzq7_Y3Q,thai,Lemongrass Thai Cafe,818 W Broadway Rd,Tempe,AZ,85282,4,33.4078244,-111.9508984
DxbdfvNYPCyiLJDDPJK3Tg,caribbean,Hakka Bro's,"3685 Keele Street, Unit 6",North York,ON,M3J 3H6,4,43.75443321,-79.48777738
DxbdfvNYPCyiLJDDPJK3Tg,indian,Hakka Bro's,"3685 Keele Street, Unit 6",North York,ON,M3J 3H6,4,43.75443321,-79.48777738
DxbdfvNYPCyiLJDDPJK3Tg,chinese,Hakka Bro's,"3685 Keele Street, Unit 6",North York,ON,M3J 3H6,4,43.75443321,-79.48777738
AYxhg8pCPpTayz6TYfNzFg,japanese,Sushi House,135 Main Street N,Brampton,ON,L6X,4,43.687913,-79.762916
omwPSPE8j7jEP4mecQM8KA,japanese,Genji Sushi,"2899 Steeles Avenue W, Unit 15",North York,ON,M3J 3A1,4,43.7812928,-79.4912161
omwPSPE8j7jEP4mecQM8KA,korean,Genji Sushi,"2899 Steeles Avenue W, Unit 15",North York,ON,M3J 3A1,4,43.7812928,-79.4912161
MMOEaEcq-bsg_RYWHSC4_g,pakistani,Little Spice,9669 Macleod Trail SW,Calgary,AB,T2J 0P6,4.5,50.968128,-114.073171
MMOEaEcq-bsg_RYWHSC4_g,indian,Little Spice,9669 Macleod Trail SW,Calgary,AB,T2J 0P6,4.5,50.968128,-114.073171
BV2pu4RpRr4XdcZd3dI3_A,middle eastern,Pochiche,54 Avenue Westminster N,Montréal-West,QC,H4X 1Z2,3,45.453015,-73.646031
BV2pu4RpRr4XdcZd3dI3_A,lebanese,Pochiche,54 Avenue Westminster N,Montréal-West,QC,H4X 1Z2,3,45.453015,-73.646031
BV2pu4RpRr4XdcZd3dI3_A,mediterranean,Pochiche,54 Avenue Westminster N,Montréal-West,QC,H4X 1Z2,3,45.453015,-73.646031
X8mtoSxY8whtmbDlj0D3Aw,chinese,Imperial Asian Buffet,4343 N Rancho Dr,Las Vegas,NV,89030,2,36.238596,-115.2333307
TtuW_nIHFYkhiZOx4Ot7aA,mediterranean,Restaurant Sara,1 Av Du Mont-Royal O,Montréal,QC,H2T 2R9,4,45.5200733,-73.5866551
ZKWGMUV_XqxtISRcDGUnrA,korean,Song San,1350 S Longmore,Mesa,AZ,85202,4.5,33.39018406,-111.8645622
ZKWGMUV_XqxtISRcDGUnrA,chinese,Song San,1350 S Longmore,Mesa,AZ,85202,4.5,33.39018406,-111.8645622
e13SEvJud_vgeDR_doL4sQ,mexican,Hussong's Cantina Las Vegas,"3930 S Las Vegas Blvd, Ste 121B",Las Vegas,NV,89119,4,36.094254,-115.176019
RhSi82sDhswGF3MyxCpkUg,italian,Villa Italia Ristoranti,1219 E Glendale Ave,Phoenix,AZ,85020,4,33.5378928,-112.0551005
1HRSElW1HgBiTtSNrhjMeA,vietnamese,Fine Asian Bowl,1634 Bayview Ave,Toronto,ON,M4G 3B7,2,43.7066913,-79.3758028
aY-lZvoTHAFl9k6dcfcAxQ,chinese,Chen's Chinese Bistro,"2743 S Market St, Ste 111",Gilbert,AZ,85295,3.5,33.30039801,-111.7426619
ms7cmWkPiSBDTnz-1sv2kQ,caribbean,Ticoz Latin Kitchen,5114 N 7th St,Phoenix,AZ,85014,4,33.51167798,-112.0653424
ms7cmWkPiSBDTnz-1sv2kQ,latin american,Ticoz Latin Kitchen,5114 N 7th St,Phoenix,AZ,85014,4,33.51167798,-112.0653424
ms7cmWkPiSBDTnz-1sv2kQ,mexican,Ticoz Latin Kitchen,5114 N 7th St,Phoenix,AZ,85014,4,33.51167798,-112.0653424
R7eLlAdeIYsxux_Vm0l5sg,italian,Carbonara's Restaurant,250 Mount Lebanon Blvd,Pittsburgh,PA,15234,3.5,40.3679633,-80.0370263
jTnD_YpFIeUzhopfuvKpvA,italian,Giada's Italian Cucina,"2540 Anthem Village Dr, Ste 100",Henderson,NV,89052,4,35.9798771,-115.0979138
ZGXd87vme_dDVYqr-HpRQQ,vietnamese,Bamboo Bistro,"7537 S Rainbow Blvd, Ste 101-102",Las Vegas,NV,89139,4,36.051627,-115.24387
r6zfqu8kzZteqVEu3zIYCg,chinese,C'est Bon,2685 Yonge Street,Toronto,ON,M4N 2H8,3,43.7168341,-79.4001043
r6zfqu8kzZteqVEu3zIYCg,thai,C'est Bon,2685 Yonge Street,Toronto,ON,M4N 2H8,3,43.7168341,-79.4001043
YXvXE2p6xeg6a11SMIjQ3w,italian,Crust Simply Italian,10 N San Marcos Pl,Chandler,AZ,85225,3.5,33.3039949,-111.8425283
X17gJz1zuPQescVK1lnQLA,french,Ballers' Bistro,"600 Matheson Boulevard W, Unit 4",Mississauga,ON,L5R 4B8,3,43.61269765,-79.68608256
pr7tK5TICKRsF-6uci08Pw,vietnamese,Lemongrass,633 Silver Star Boulevard,Scarborough,ON,M1V 5N1,3,43.8215127,-79.2988384
pr7tK5TICKRsF-6uci08Pw,thai,Lemongrass,633 Silver Star Boulevard,Scarborough,ON,M1V 5N1,3,43.8215127,-79.2988384
nxSpMZzmciUzG6KXzC7-bA,japanese,Kaze Japanese Cuisine,1285 Eligin Mills E,Richmond Hill,ON,L4S 1M8,3,43.8963307,-79.4024205
ZK0Q-hn46I8JrRTleg_dYQ,thai,Mai Thai Restaurant & Catering,2364 Yonge Street,Toronto,ON,M4P 2E6,3,43.7087727,-79.3987906
qYNl7Qh-YetWdMQTzX-jZA,mexican,Julioberto's Fresh Mexican Food,2237 East Indian School Rd,Phoenix,AZ,85016,3,33.4946051,-112.0327562
VcZQXpk6vYAXwemOrC9PTw,japanese,Sagano,"2035 Kennedy Road, 14th Floor",Toronto,ON,M1T 3G2,3,43.776815,-79.282992
O3PiNOj1vv5dCCywdw3_og,chinese,Panda Express,908 E Broadway Ave,Tempe,AZ,85282,2.5,33.4075706,-111.9257712
wkWRSubb5Um4xj1Qnim-Ow,italian,Carino Riserva,2206 4th Street SW,Calgary,AB,T2S 1W9,4.5,51.033555,-114.071521
wkWRSubb5Um4xj1Qnim-Ow,japanese,Carino Riserva,2206 4th Street SW,Calgary,AB,T2S 1W9,4.5,51.033555,-114.071521
a93TpkEV5oyEuyiI0CqAGw,japanese,Moong Japanese Fusion Restaurant,570 St. Clair Avenue W,Toronto,ON,M6C 1A5,3.5,43.6826974,-79.4208801
5CJL_2-XwCGBmOav4mFdYg,thai,Krung Siam Thai Restaurant & Bar,"3755 Spring Mountain Rd, Ste 102",Las Vegas,NV,89102,3.5,36.12615595,-115.1896399
8VTzNZMiSRooRDXBUOzqGQ,japanese,Teriyaki Madness,"10300 W Charleston Blvd, Ste 6 & 7",Las Vegas,NV,89135,4,36.160432,-115.321486
CDKV3GqilfuziRjrLfYNSw,lebanese,Grillades la Flamme,1922 Boulevard des Laurentides,Laval,QC,H7M 2Y9,4.5,45.5848635,-73.7089359
CDKV3GqilfuziRjrLfYNSw,middle eastern,Grillades la Flamme,1922 Boulevard des Laurentides,Laval,QC,H7M 2Y9,4.5,45.5848635,-73.7089359
QZFIdWmIWzL_3QNE6Qq10A,mediterranean,Garbanzo Mediterranean Grill,"Desert Ridge, 21001 N Tatum Blvd, Ste 36-1210",Phoenix,AZ,85050,3.5,33.59909961,-111.9834837
ASC3JV2Jh09lTyJZ98UMFA,mexican,El Veracruz Mexican Restaurant,391 Towne Centre Blvd,Pineville,NC,28134,3.5,35.084015,-80.88275
L16ly2UGc9j4qO3Id8Gx3A,chinese,Chef Kennys Asian Vegan Restaurant,"6820 Spring Mountain Rd, Ste 111",Las Vegas,NV,89146,4.5,36.1269461,-115.2410542
LU3G0WPftxwrPDi_jxj8-w,japanese,Sushi Pro,2544 Rue Centre,Montréal,QC,H3K 1J8,4,45.478679,-73.5687031
iHYOjRlvDc10mw45vGGYbg,french,Restaurant Le Tour De Ville,777 University Rue,Montréal,QC,H3C 3Z7,3.5,45.4998612,-73.5624111
#NAME?,thai,Taiga Modern Japanese & Thai Restaurant,"3130 E Sunset Rd, Ste C",Las Vegas,NV,89120,4,36.0719464,-115.1067983
#NAME?,japanese,Taiga Modern Japanese & Thai Restaurant,"3130 E Sunset Rd, Ste C",Las Vegas,NV,89120,4,36.0719464,-115.1067983
gLuaw6h5WgImHpjseAHVrQ,french,Wilfrid sur Laurier,222 Avenue Laurier Ouest,Montréal,QC,H2T 2N8,4,45.52056415,-73.59497442
gLuaw6h5WgImHpjseAHVrQ,latin american,Wilfrid sur Laurier,222 Avenue Laurier Ouest,Montréal,QC,H2T 2N8,4,45.52056415,-73.59497442
cj_9eTPR0JBqk9qt2VmzFw,korean,Hodo Kwaja,656 Bloor Street W,Toronto,ON,M6G 1K9,4.5,43.6642946,-79.4155574
h-psPOmlY0mCOflb3S3rdQ,indian,Chennai Chettinaad Palace,"2814 W Bell Rd, Ste 1455",Phoenix,AZ,85053,3,33.641454,-112.119362
DC3Uyai-vCCUgMmMvLESlw,italian,Home Plate Grill & Bar,4785 Blue Diamond Rd,Las Vegas,NV,89139,3.5,36.032924,-115.205633
Hb7mHNnGD0dyJs2hScihOA,italian,Amici Restaurant and Lounge,13000 Royalton Rd,North Royalton,OH,44133,4,41.31430169,-81.78468715
3jKVhs5dpuocDeaJnV2XoA,thai,Spoon & Fork Thai & Vietnamese Cuisine,5555 Eglinton Avenue W,Etobicoke,ON,M9C 5M1,3.5,43.64939862,-79.60368621
3jKVhs5dpuocDeaJnV2XoA,vietnamese,Spoon & Fork Thai & Vietnamese Cuisine,5555 Eglinton Avenue W,Etobicoke,ON,M9C 5M1,3.5,43.64939862,-79.60368621
vnKHXrw585IOH4F3m29yFQ,mexican,Milagro,783 Queen St W,Toronto,ON,M6J 1G1,3.5,43.6461262,-79.4081699
vnKHXrw585IOH4F3m29yFQ,latin american,Milagro,783 Queen St W,Toronto,ON,M6J 1G1,3.5,43.6461262,-79.4081699
HNQzTcyaW3PwJ2oC8vKWHw,mexican,Filiberto's Mexican Food,3504 W. Northern Ave,Phoenix,AZ,85051,2.5,33.5534699,-112.1353718
C3gx8Qe3G8ZdUC6B4rdDmQ,mexican,Chipotle Mexican Grill,"9925 W Mcdowell Rd, Ste 101",Avondale,AZ,85392,2.5,33.46437706,-112.2731936
4IhXhL1_bwBcBUW3Fot8xg,mexican,Taco Bell,1265 N Litchfield Rd,Goodyear,AZ,85395,4,33.44912198,-112.3578298
0ebavvJVXAzKKQ8C9cOt6g,chinese,Chopstick Express,"939 E Guadalupe Rd, Ste 1",Tempe,AZ,85283,3,33.3631188,-111.9276224
iHoJViTxMmIpoMlx3lqtxg,chinese,Rice Garden,5115 N Dysart Rd,Litchfield Park,AZ,85340,3.5,33.5096447,-112.3391789
#NAME?,mexican,Jack in the Box,4505 Randolph Rd,Charlotte,NC,28211,2,35.1755895,-80.797717
4gwh0q7JsdzHIm_pdYUlZg,japanese,ShinBay,7001 N Scottsdale Rd,Scottsdale,AZ,85253,4.5,33.53953217,-111.9245764
m95-aE2OhnCxrgCZa-M4Qg,mexican,Dos Amigos Tacos,,Markham,ON,L3P 0A1,4,43.8746138,-79.2599593
YmX3UDKy4CeFQ7guNlrw4w,chinese,Red Lotus,"1177 Central Parkway W, Unit 11",Mississauga,ON,L5C 4P3,3.5,43.56796813,-79.66136668
rNqSjfRM09T-VOjRTAF66g,chinese,Phoenix Palace,2075 N Dobson Rd,Chandler,AZ,85224,3.5,33.337253,-111.875338
AfoBKJuGBJvQhc3By4K9Dg,japanese,Kushi Bar Muramoto,106 King St,Madison,WI,53703,4,43.0748523,-89.3813541
p2OOk46G_AOO0nCWl-eVlg,chinese,Pei Wei,"20022 N 67th Ave, Ste 100",Glendale,AZ,85308,2.5,33.665945,-112.204067
ATnRWnNk5iwwIbwS8VmuKg,taiwanese,Taiwan Cafe,3725 Forbes Ave,Pittsburgh,PA,15213,3.5,40.44158923,-79.95719993
V_jIfMz9Z7a5mthleRq0_w,indian,Nirvana II,401 S Tryon St,Charlotte,NC,28202,3.5,35.2246432,-80.846515
LGEIsxeJQATo9J1IA-TEdA,mexican,Fajitas A Sizzlin Celebration,9841 N Black Canyon Hwy,Phoenix,AZ,85021,3.5,33.5764501,-112.1162953
xEH00X_VoRepWKXQrragmw,japanese,Zen Kitchen,3752 Las Vegas Blvd S,Las Vegas,NV,89158,4,36.1062631,-115.1742864
b49DETDNGXDYBzmxR41a8w,thai,Thai 130,7778 W 130th St,Middleburg Heights,OH,44130,4,41.35174068,-81.78539861
IiTLzksQAv9U8CW3s0bmlg,mexican,Rudy's Mexican Grill,"8257 E Guadalupe Rd, Ste 114",Mesa,AZ,85212,4,33.363001,-111.655518
9veE8VGnlmErycp0_ubVeg,middle eastern,Hummus Pittsburgh,,Pittsburgh,PA,15222,4.5,40.4475255,-79.9933976
KsNZgnE0tFblW4Rfu72mZg,italian,Zella's Pizza And Cheesesteaks,"2929 N 75th Ave, Ste 29",Phoenix,AZ,85033,3,33.4815508,-112.2196069
vkTuWMjgunmMP8DKQKQHJg,chinese,Kozu,500 Rue Rachel E,Montréal,QC,H2J 2H2,3.5,45.522889,-73.577107
vkTuWMjgunmMP8DKQKQHJg,japanese,Kozu,500 Rue Rachel E,Montréal,QC,H2J 2H2,3.5,45.522889,-73.577107
ttoTU2MrP0DSXtOWAWBEhg,italian,Taglio Di Roma Bar À Pizza,949 Boulevard D'auteuil,Laval,QC,H7E,4.5,45.593941,-73.6650933
2PDCtdFPRaXdqKtVrx0aIg,italian,Le Richmond - Marché Italien,333 Rue Richmond,Montréal,QC,H3J 1T9,4,45.48851,-73.566201
kG0N5urz2lkPEBDPjqFR3w,pakistani,Maharani Indian Cuisine,901 S Kings Dr,Charlotte,NC,28204,3.5,35.206798,-80.8351239
kG0N5urz2lkPEBDPjqFR3w,indian,Maharani Indian Cuisine,901 S Kings Dr,Charlotte,NC,28204,3.5,35.206798,-80.8351239
7rO0ET3aQLT_NtFutyZC1w,mediterranean,Selamis Turkish Kebab House,5501 Centre Ave,Pittsburgh,PA,15232,4,40.4567865,-79.9363871
ubpfIf6qT2vIDQaPC_2GGA,italian,Pizza Hut,"1525 Bristol Road W, Unit 1  -7207",Mississauga,ON,L5M 4Z1,2,43.5858423,-79.6985308
uIIq8zs_37yOspXy0nBcew,thai,Little Khao,111 Richmond Street W,Toronto,ON,M5H 3K6,3,43.6503522,-79.3837951
bFaFb7wu7swOp5qD8lNMog,chinese,MIAN | 滋味小面,"4355 Spring Mountain Rd, Ste 107",Las Vegas,NV,89102,4.5,36.1258775,-115.197855
aEtbXqbkf2BnwEVWQ2yjUw,mexican,Taco Chelo,501 E Roosevelt St,Phoenix,AZ,85004,4,33.4585012,-112.0672219
8HAsNLoSr3xi5rwQretp3w,caribbean,Patty King Bakery,321 Progress Avenue,Scarborough,ON,M1P 2Z7,4,43.773591,-79.2680632
MlIS0BxTR9QyPotGZ4JVUA,mexican,Felipe's Tacos,1615 N Decatur Blvd,Las Vegas,NV,89108,4.5,36.188507,-115.206612
WBlYp-nmLiBLp7VjP1FJFg,chinese,The Original Las Vegas Buffet,"4300 E Sunset Rd, Unit C",Henderson,NV,89014,1.5,36.07227237,-115.0796275
izOvku5li7kyzY76UzLP2g,chinese,Yen's Gourmet,4219 Murray Ave,Pittsburgh,PA,15217,2,40.4225614,-79.9285714
VSbLyFGbq7KUYSpyNxFnew,italian,Master Pizza,4437 Kent Rd,Stow,OH,44224,4.5,41.156777,-81.400727
ZoqJ-XGIK1bYb1fWgQzPAw,chinese,Long Zu Bbq,"888 Dundas Street E, Unit A2",Mississauga,ON,L4Y 4G6,3,43.59786329,-79.59460147
YJ2Y_asLIlbo-uijVugLow,caribbean,Radica's Hot & Spicy,"3105 Winston Churchill Boulevard, Unit 3",Mississauga,ON,L5L 1P5,4,43.52546331,-79.68375642
vZOovrRdEZpB6buB2Pq2FQ,greek,Showmars Third Street,130 W 3rd St,Charlotte,NC,28202,3.5,35.2263469,-80.845804
vZOovrRdEZpB6buB2Pq2FQ,mediterranean,Showmars Third Street,130 W 3rd St,Charlotte,NC,28202,3.5,35.2263469,-80.845804
tWdp26XQEJqJGnRmFVJQxA,italian,Mangia & Bevi,260 King Street E,Toronto,ON,M5A 4L5,4,43.6522239,-79.36630726
Cy8XYYDrZ5wd3Bq-toXMsg,japanese,Hachi,3410 S Jones Blvd,Las Vegas,NV,89146,4.5,36.127713,-115.224648
2JUDgnmoLDxD97gqmand9Q,mexican,Chipotle Mexican Grill,"1660 E Camelback Rd, Ste 185",Phoenix,AZ,85016,3,33.51037506,-112.0462204
DHCByHAmiaXanWzcjxJEDA,greek,Lezvos West,4235A Decarie Boul,Montréal,QC,H4A 3K4,3.5,45.479166,-73.619128
BvV9SSaQhC4fvpC3XyQjjA,italian,Island Flavor,3743 S Las Vegas Blvd,Las Vegas,NV,89109,4,36.1067305,-115.1719754
f6mQYyU_ga0DVRuRZhkmfQ,caribbean,Margaritaville,"6751 N Sunset Blvd, Ste E109",Glendale,AZ,85305,3,33.5337727,-112.2617176
ia1Q47ANt6OZDMpQPzkqJQ,italian,Pizza Hut,"1712 E Guadalupe Rd, Ste 102",Tempe,AZ,85283,3,33.36444127,-111.913171
BHi4nZxX5oYYu175aSY4sw,chinese,Jack Tan's,770 Bay Street,Toronto,ON,M5G 2J9,3,43.6601367,-79.3858692
JZB9Zjex7mlJNu7lyJ08Qw,italian,Domino's Pizza,1671 Dundas Street West,Toronto,ON,M6K 1V2,1.5,43.65010753,-79.43773516
jwF2DNjFBGR6VXDrrmhlSQ,thai,Thai Zone,1899 Boulevard Des Laurentides,Laval,QC,H7M 2P8,2,45.60292115,-73.72834817
aFUfpt-zcDH6qbTS3nVLog,thai,Golden Lobsters Chinese Hakka Restaurant,"2300 Lawrence Ave E, Unit 11",Toronto,ON,M1P 2K9,3.5,43.7503786,-79.2771793
aFUfpt-zcDH6qbTS3nVLog,chinese,Golden Lobsters Chinese Hakka Restaurant,"2300 Lawrence Ave E, Unit 11",Toronto,ON,M1P 2K9,3.5,43.7503786,-79.2771793
aFUfpt-zcDH6qbTS3nVLog,indian,Golden Lobsters Chinese Hakka Restaurant,"2300 Lawrence Ave E, Unit 11",Toronto,ON,M1P 2K9,3.5,43.7503786,-79.2771793
LwXo16VrGPhhOWc_Wj7ifw,indian,OM Restaurant,"9400 S Eastern Ave, 106A",Las Vegas,NV,89123,4,36.01813065,-115.1180544
AQKOuwrOCacAhd-jfFMABA,italian,Carmine's Pizza Kitchen,2211 Maryland Pkwy,Las Vegas,NV,89104,3,36.1457682,-115.1366586
AN-AZ9F4JVGbDIfXChEONQ,portuguese,Tasca Bistro Restaurant,172 Avenue Duluth E,Montréal,QC,H2W 1H3,4,45.5185461,-73.5778311
Vk-TBQwwvC5ehW6iF1_psg,mexican,Taqueria El Pastorcito,3965 E Owens Ave,Las Vegas,NV,89110,5,36.1878252,-115.0901294
z_zV-2wlWikjEJ_NGTB4yQ,mexican,Taco Loco,,Surprise,AZ,85378,5,33.63790264,-112.3377046
HxC7kYHEVO-GKHvDoeI2RQ,korean,K Peppers,"1901 Cayuga St, Ste 110",Middleton,WI,53562,3.5,43.096269,-89.513648
bFiqLXT4M8kYbrTBUzoH-A,japanese,Mac's Sushi,"York U Student Centre, 4700 Keele Street, 2nd Floor",Toronto,ON,M3J 1P3,4,43.7742081,-79.4983331
_Wyo52ijeq3QgcmkIrhmAQ,thai,Lemongrass Restaurant,1630 Bayview Ave,Toronto,ON,M4G 3B7,3,43.7065802,-79.3758028
_Wyo52ijeq3QgcmkIrhmAQ,vietnamese,Lemongrass Restaurant,1630 Bayview Ave,Toronto,ON,M4G 3B7,3,43.7065802,-79.3758028
wjLgM9Ybe5shoUPRrGMmsQ,thai,Coca Cafe,3811 Butler St,Pittsburgh,PA,15201,3,40.4672287,-79.9642028
l_hx2Yb9SIr1TzHHJpJ_xw,middle eastern,Habeebe's Shawarma,218 Queens Quay,Toronto,ON,M5J 2Y6,3,43.6398818,-79.3820882
bzT2DloWpZCAXQUb7orw-Q,vietnamese,Pho Do Thi,1238 Rue Saint-Denis,Montréal,QC,H2X 3J6,4.5,45.5131803,-73.5594863
xhKsKC1ngojo8-J43UZmDA,mediterranean,Barcelona Tavern,109 Atlantic Avenue,Toronto,ON,M6K 1G1,3.5,43.6397814,-79.4206753
HmsCerK_rub0Ulo0aC0f9A,japanese,Hanabi Sushi and Rolls,"9350 W Sahara Ave, Ste 150",Las Vegas,NV,89117,4.5,36.147262,-115.299964
5QtwCMMn4kv1nVnO47mpsg,caribbean,Kings Delight,1745 Saint Clair Avenue W,Toronto,ON,M6N 1J4,3.5,43.6738524,-79.4601047
nol16kQqVaKrxBOiJJyPrw,japanese,Fusion Sushi,1137 17 Avenue SW,Calgary,AB,T2T 0B6,2,51.0376075,-114.089432
eohcbvMCGegrUCDnj736hg,thai,Qinthai Cuisine,"325 Weston Road, Unit 10B",Toronto,ON,M6N 4Z9,5,43.6788337,-79.4736574
eohcbvMCGegrUCDnj736hg,chinese,Qinthai Cuisine,"325 Weston Road, Unit 10B",Toronto,ON,M6N 4Z9,5,43.6788337,-79.4736574
iaPxC3LuIavTxoffAnTX-w,indian,Punjaabi Indian Cuisine,838 - 5075 Falconridge Boulevard NE,Calgary,AB,T3J 4L8,4.5,51.09777,-113.9629409
fUOY7g6JcO0m3iZNfK0O0g,japanese,Injapan,124 Atlantic Avenue,Toronto,ON,M6K 1X9,3.5,43.6397312,-79.4212973
R0wi-kIzSmtEfryO-0wAxA,italian,Above the Crust,"8334 S Maryland Pkwy, Ste 105",Las Vegas,NV,89123,4,36.038543,-115.135833
ysJo5Jdo29XOBCnKrbUKWg,french,Paris 66,6018 Centre Ave,Pittsburgh,PA,15206,3.5,40.459956,-79.92427
W9JxrSdBzTjGi0XZDyFUzA,mexican,Barra Amherst,105 Park Ave,Amherst,OH,44001,4,41.398479,-82.2265092
7gzCdoL1Zuk-S1Tf55lp4Q,mediterranean,Farrouj Express,"3575 Du Parc Avenue, Suite 5200",Montréal,QC,H2X 3P9,5,45.510319,-73.5750033
7gzCdoL1Zuk-S1Tf55lp4Q,lebanese,Farrouj Express,"3575 Du Parc Avenue, Suite 5200",Montréal,QC,H2X 3P9,5,45.510319,-73.5750033
7gzCdoL1Zuk-S1Tf55lp4Q,middle eastern,Farrouj Express,"3575 Du Parc Avenue, Suite 5200",Montréal,QC,H2X 3P9,5,45.510319,-73.5750033
N6-dAWPTAaHqwRb94vXFCQ,italian,Rizzo's Spaghetti House,8637 Charlotte Hwy,Fort Mill,SC,29707,3,34.9649202,-80.8537612
Y2sqvs29NZvfpWxRXsI47Q,mexican,Fat Bastard Burrito,"1608 Dundas Street E, Suite 015",Whitby,ON,L1N 2K8,2.5,43.8870486,-78.9118552
